Descricao,UF,CodigoIBGE,DestinoFrete,cUF,Id
Munhoz,MG,3143807,0,31,7460CB7C-B629-47C4-AB51-FFAD71D96E9E
Muriaé,MG,3143906,0,31,3DD960BB-2F54-4941-A225-C84EB8F4F7C4
Mutum,MG,3144003,0,31,C7800D1B-708D-4553-A4F5-E02B9946134A
Muzambinho,MG,3144102,0,31,2CDA1955-49E6-41FC-B2C3-21E4F5B8595B
Nacip Raydan,MG,3144201,0,31,3DC8C4AB-2B7E-49E2-A4A0-FD7E500B2282
Nanuque,MG,3144300,0,31,A580CA82-9BB5-4230-8BC4-6942D503F62B
Naque,MG,3144359,0,31,E12CC3D4-9E84-4399-87C9-FDA9A61D5272
Natalândia,MG,3144375,0,31,309EC17D-01C6-4D12-8BD2-77EED4FFF88D
Natércia,MG,3144409,0,31,815381AE-DFA3-4AB3-96CF-5A2D8275DC16
Nazareno,MG,3144508,0,31,78E1A860-8037-4797-97AD-1175B1074AD3
Nepomuceno,MG,3144607,0,31,3C4A1FF3-8DFE-430C-8CEE-2B2E4248D24C
Ninheira,MG,3144656,0,31,C0873DEE-0E14-4A20-97FF-A447CE02C6E9
Nova Belém,MG,3144672,0,31,B3F8B604-368F-44A2-9D55-5CCB49BDC4CA
Nova Era,MG,3144706,0,31,7278D79B-1DE6-463F-80B8-7A248A0647A0
Nova Lima,MG,3144805,0,31,9124624D-B2D6-499A-981E-522DFFAC132F
Nova Módica,MG,3144904,0,31,409FC9E6-84BA-41EE-B559-592963951DA1
Nova Ponte,MG,3145000,0,31,C6FD7EBB-5D58-4510-89A9-BE3E710FE58A
Nova Porteirinha,MG,3145059,0,31,128125C8-3C47-4B12-8883-2D792A0CFC56
Nova Resende,MG,3145109,0,31,4C147256-F3E5-4110-9231-BCE10781EE4B
Nova Serrana,MG,3145208,0,31,AF8F2DEC-1E07-4F80-8DCA-3800C8A5D2E3
Novo Cruzeiro,MG,3145307,0,31,98AE5283-8137-4741-B5B7-455D82979A43
Novo Oriente de Minas,MG,3145356,0,31,4B3A2CC8-EC55-4A5C-8C96-31D89B65772D
Novorizonte,MG,3145372,0,31,AC8D5577-3851-4D72-95E4-36260DB98EB7
Olaria,MG,3145406,0,31,C35B12EA-A06A-47FA-A515-7B1BFE94861B
Olhos-d'Água,MG,3145455,0,31,C8C431C0-F2A1-43EB-A267-FE489050650C
Olímpio Noronha,MG,3145505,0,31,0857E57C-8E53-41B4-9CB8-2453AE2706AF
Oliveira,MG,3145604,0,31,DDC0D1DF-12EA-44A2-9DBF-F9F47EBA9C96
Oliveira Fortes,MG,3145703,0,31,69CBFF7E-8CAA-41CC-B7DE-B5E89B4B7E11
Onça de Pitangui,MG,3145802,0,31,DE652A8F-371E-4A0F-8B65-8A4F17B4A69C
Oratórios,MG,3145851,0,31,D17401B8-CD26-4264-9309-E84C278811CC
Orizânia,MG,3145877,0,31,BA0D189C-9A0D-43ED-83DC-E2A63AC57F17
Ouro Branco,MG,3145901,0,31,A54208AF-50CF-4452-876A-4E44F91B4B4B
Ouro Fino,MG,3146008,0,31,D2DDC78D-C38F-43B8-A65C-4F92C7B5D451
Ouro Preto,MG,3146107,0,31,DCD5781B-A697-4776-A694-C5FD09332DDB
Ouro Verde de Minas,MG,3146206,0,31,CD0426FD-73CC-4636-856A-1FF6064069DB
Padre Carvalho,MG,3146255,0,31,7E48DC05-8535-447C-800A-34DE88794599
Padre Paraíso,MG,3146305,0,31,6616EAA9-7647-4E89-A6AF-0E5377BEC332
Paineiras,MG,3146404,0,31,74627B29-F8BB-485B-86FE-A837AB868655
Pains,MG,3146503,0,31,FCC3D926-B610-4DCC-BB28-945E0B6F045F
Pai Pedro,MG,3146552,0,31,664CDE83-516C-46FE-8948-D5D3FD3D1B7C
Paiva,MG,3146602,0,31,743CFE66-34C0-413A-8BED-3910B312DC4B
Palma,MG,3146701,0,31,C918D1CA-7C27-4712-B2C3-516DBE8119A6
Palmópolis,MG,3146750,0,31,119369DA-2702-47BA-A723-54B425A24B14
Papagaios,MG,3146909,0,31,C2C179A6-C2B3-4F33-A6FC-2828F3D1EB0E
Paracatu,MG,3147006,0,31,B5C43F9E-1AF1-41E8-9759-7163101FE4E2
Pará de Minas,MG,3147105,0,31,D9EFBAF6-3218-4E55-8163-748891AC5CE9
Paraguaçu,MG,3147204,0,31,ACCA7675-068E-4EED-9515-A655EF0520C4
Paraisópolis,MG,3147303,0,31,CE37429F-9256-4ED1-9166-49CC87F8523E
Paraopeba,MG,3147402,0,31,E0E2D1D6-E061-494E-8F54-D209971B2C92
Passabém,MG,3147501,0,31,DF896109-A4D1-4D91-A536-D0797516DF20
Passa Quatro,MG,3147600,0,31,A0E7CF20-7022-42B7-A770-8D742864E8D6
Passa Tempo,MG,3147709,0,31,A4B8E373-6933-406E-8CB6-C7A1EFA6EA48
Passa-Vinte,MG,3147808,0,31,1140FCDA-69B0-43BF-A5C7-F775C424F4DF
Passos,MG,3147907,0,31,6D924CBF-B04A-4525-85E2-FE66E1F8432C
Patis,MG,3147956,0,31,E12ED41B-342D-42B2-BEE1-AABD524A0A0F
Patos de Minas,MG,3148004,0,31,A89186C0-5B76-467C-9080-38556DAE129B
Patrocínio,MG,3148103,0,31,7CABA1E7-F180-447A-9F6E-3DAA0BC18E0D
Patrocínio do Muriaé,MG,3148202,0,31,5FDFC2AD-4AD2-4A08-AC46-5C46EDFF0146
Paula Cândido,MG,3148301,0,31,E1500E7E-CE73-4C01-9036-7FF7536B7086
Paulistas,MG,3148400,0,31,3E024A26-6D29-4A2A-A70E-CF74C5FF078F
Pavão,MG,3148509,0,31,BC980946-13C0-4951-85D6-A9E79E493C0C
Peçanha,MG,3148608,0,31,3E9D9CF6-C292-415F-88EA-EE2728D6AE17
Pedra Azul,MG,3148707,0,31,CA909C08-2E96-4FBD-958E-6241FC82F394
Pedra Bonita,MG,3148756,0,31,4845C038-5F34-4BE5-84BB-434D2FDAA484
Pedra do Anta,MG,3148806,0,31,3E4B0FB3-83D9-4E8F-8995-84CBBF824DB6
Pedra do Indaiá,MG,3148905,0,31,4CF14399-CABC-4801-A7E3-91DD712B93FB
Pedra Dourada,MG,3149002,0,31,549FFA0D-6FDA-4454-A5FD-842DE431B5F6
Pedralva,MG,3149101,0,31,8D867036-5519-4072-ACF1-FB37D0A1246C
Pedras de Maria da Cruz,MG,3149150,0,31,94261288-5003-4FBE-815D-57448A35AFC1
Pedrinópolis,MG,3149200,0,31,9E951CE9-EF0C-46A9-8172-A0A2F336CE6C
Pedro Leopoldo,MG,3149309,0,31,CC50EB4B-D43D-48A0-B1EB-A2D42BB35E3F
Pedro Teixeira,MG,3149408,0,31,6B91B216-CECA-4B4B-A0EA-B24083151732
Pequeri,MG,3149507,0,31,2296693F-1B79-4CF3-BBAC-FFCA8B1CBD4D
Pequi,MG,3149606,0,31,A459DFE4-FD6F-4FC4-A9E8-A35A635B04EE
Perdigão,MG,3149705,0,31,C66547DD-F93E-4DE4-B1E7-B7C2BC15ECCD
Perdizes,MG,3149804,0,31,64BC91FC-AB1F-408F-BE3F-9F0455A1F15D
Perdões,MG,3149903,0,31,FD2D75C2-D9E0-4FB9-A618-F8DFA8C5D6EA
Periquito,MG,3149952,0,31,D240EFEC-5261-4F11-930F-814028F13CDA
Pescador,MG,3150000,0,31,9F202DE9-E92D-4EAF-B512-E2834E27B7E8
Piau,MG,3150109,0,31,60ED98C1-3EB1-47D6-A04F-CC3BCD5C1F66
Piedade de Caratinga,MG,3150158,0,31,0A1925D1-BDE1-45EA-80A2-DC2E687DB8D6
Piedade de Ponte Nova,MG,3150208,0,31,7D297624-D074-4F8C-946F-9CC77E5F0CC0
Piedade do Rio Grande,MG,3150307,0,31,D70B67A1-C538-4589-8E09-34FAC12D69D2
Piedade dos Gerais,MG,3150406,0,31,D65D3861-5D69-445B-9029-CCE6D48A432C
Pimenta,MG,3150505,0,31,40769C4F-EB6C-47BB-B00A-06AC5771DFDC
Pingo-d'Água,MG,3150539,0,31,B78F20C8-CE52-4B4C-937E-9AB2BBCF0307
Pintópolis,MG,3150570,0,31,747246AA-2674-4CF2-9B2C-7CBDB4C9ED11
Piracema,MG,3150604,0,31,C1E15597-435E-414B-96F6-561892F234D0
Pirajuba,MG,3150703,0,31,1A84A310-BBE3-4E3C-BCEB-7D8AF7080A1D
Piranga,MG,3150802,0,31,5959FEF4-EB8A-4166-8B03-6136117C9074
Piranguçu,MG,3150901,0,31,12871C81-1917-44E7-85B1-3064E17ED397
Piranguinho,MG,3151008,0,31,F738B541-43E8-421D-866D-9C2E122D61D5
Pirapetinga,MG,3151107,0,31,816C91E7-6F27-461F-8635-D66138602DFE
Pirapora,MG,3151206,0,31,EE56DDD4-8101-414C-9FD6-3173490BE751
Piraúba,MG,3151305,0,31,6ADCD261-E97A-4437-887C-E54602ED0BC3
Pitangui,MG,3151404,0,31,EEAEA9F2-8D44-4FC6-B499-AADE0EF95AB9
Piumhi,MG,3151503,0,31,2B6A0651-4F25-4B9A-AA9B-CB9BF70726B4
Planura,MG,3151602,0,31,184C7263-2B42-45EB-8117-FBB4FE83FB4E
Poço Fundo,MG,3151701,0,31,BFF82200-AC0E-4C8E-9AB1-A0D877954535
Poços de Caldas,MG,3151800,0,31,48EF293B-8196-497F-811F-DE0AB55B9704
Pocrane,MG,3151909,0,31,C45E09D1-7384-4E40-903F-3979353287D6
Pompéu,MG,3152006,0,31,680FB1F5-B31D-4DE7-9DE4-A476E3723F3B
Ponte Nova,MG,3152105,0,31,FE0802BB-F159-4477-BD74-93DD90A720E4
Ponto Chique,MG,3152131,0,31,0EAA3FCE-DA76-402F-9D99-C5BBE52F8890
Ponto dos Volantes,MG,3152170,0,31,61A2F1C1-13F6-4C44-8C85-BF687B757379
Porteirinha,MG,3152204,0,31,96D19B9F-0E69-4D35-A256-60082B5A5C5D
Porto Firme,MG,3152303,0,31,76763B0E-C0C8-4E69-BBF9-ADCDCCB150B8
Poté,MG,3152402,0,31,A814D44B-2267-4B6F-B783-0B7AA93C2A77
Pouso Alegre,MG,3152501,0,31,F8CD790D-7529-4AE3-82AD-D806DD5EB1ED
Pouso Alto,MG,3152600,0,31,12902D30-D297-4881-9280-204E8759AC31
Prados,MG,3152709,0,31,56F1C2AB-3346-4308-BC24-6554617B9D93
Prata,MG,3152808,0,31,26C61839-F5EE-4379-A736-B2DA758F1973
Pratápolis,MG,3152907,0,31,843DC95A-5A80-40FC-8C27-4078853B3F20
Pratinha,MG,3153004,0,31,1A1048E2-5496-47B6-AFD5-17138631FAF2
Presidente Bernardes,MG,3153103,0,31,9B7EA64E-4C3F-497A-A160-0942A1891B03
Presidente Juscelino,MG,3153202,0,31,B1F578FA-F7BF-4C71-B0F0-B2DDA6F1CFF4
Presidente Kubitschek,MG,3153301,0,31,85DEC9FD-2BD1-4D32-B1F0-EB52C14328A6
Presidente Olegário,MG,3153400,0,31,075F94FF-D258-4B03-8F50-ABA425CC561D
Alto Jequitibá,MG,3153509,0,31,BBDA4BAA-7E0D-48F7-824C-79A983980028
Prudente de Morais,MG,3153608,0,31,0093AF8A-FFF1-40EC-9353-E4F2AF3ECBCA
Quartel Geral,MG,3153707,0,31,28CD13F9-DC41-4437-96B9-038EF63C5407
Queluzito,MG,3153806,0,31,111F0456-9670-457D-AF15-BCACA299E8DE
Raposos,MG,3153905,0,31,40991A60-2D2E-4127-BA7B-E589A26A0B68
Raul Soares,MG,3154002,0,31,FF3879C4-4BED-4C7A-9A5B-E61D4904AAEE
Recreio,MG,3154101,0,31,185C5A6E-D9D2-424E-A257-6CCB6C55D788
Reduto,MG,3154150,0,31,D3C34F23-977C-490C-9A74-4B1A05C74CA1
Resende Costa,MG,3154200,0,31,9CDDB14D-2B9E-4C26-8D43-F1CB6BC615B0
Resplendor,MG,3154309,0,31,48A89D33-71A9-4C50-AE7E-EBD1DDBCE329
Ressaquinha,MG,3154408,0,31,B03BC92E-0231-4697-ACE9-D0DE84800B00
Riachinho,MG,3154457,0,31,DDDAC730-A75D-4EC4-ABE7-10E692C866FC
Riacho dos Machados,MG,3154507,0,31,41046C04-B939-4430-AEE1-4288128ACBD7
Ribeirão das Neves,MG,3154606,0,31,EF550FE6-2682-44E7-8AD6-C2F7F6DF2C23
Ribeirão Vermelho,MG,3154705,0,31,069E787C-D70A-4CB9-A517-3E5280182E89
Rio Acima,MG,3154804,0,31,295EBFF9-0ADA-4FD4-A188-DF24A1E47E5F
Rio Casca,MG,3154903,0,31,B0AC85D2-CC8E-4503-8AD7-036FE92E33BA
Rio Doce,MG,3155009,0,31,2E207BBE-7AD5-406A-A719-C754A092E7FA
Rio do Prado,MG,3155108,0,31,1B6669B9-36A0-486B-AEF8-459138727DE2
Rio Espera,MG,3155207,0,31,B1DD0EC7-F647-4798-B13B-84C0CDE6107C
Rio Manso,MG,3155306,0,31,6CC021F8-B4FF-4F60-A6D6-B874DDAF54ED
Rio Novo,MG,3155405,0,31,9254F7DD-C2B4-48CF-ABA6-625903C8D799
Rio Paranaíba,MG,3155504,0,31,FB8F9B17-4360-400F-BC44-C6DBB225FF5F
Rio Pardo de Minas,MG,3155603,0,31,21BC00B5-1EC9-4BF9-9D78-B2A11377D3CD
Rio Piracicaba,MG,3155702,0,31,A40B7300-E0E7-422B-AD3E-458872C7F0F8
Rio Pomba,MG,3155801,0,31,774DE0AC-EB64-4CAA-AF90-970F7220A44C
Rio Preto,MG,3155900,0,31,85954976-05E9-474C-AE79-0889FA1A82FA
Rio Vermelho,MG,3156007,0,31,F0B34E04-74E2-4242-B077-A02DCBB918FA
Ritápolis,MG,3156106,0,31,35220219-304E-4B50-A09D-2692CBDA7982
Rochedo de Minas,MG,3156205,0,31,281FEF9C-1CD4-48BC-87A8-A9F093BA9DFF
Rodeiro,MG,3156304,0,31,5EE5F704-9862-43B0-887B-E72A02B27E73
Romaria,MG,3156403,0,31,F335C4F8-F554-456F-BB22-9CE591A08CA8
Rosário da Limeira,MG,3156452,0,31,1E0A4A4D-ADB5-4603-B06F-EE593C07A003
Rubelita,MG,3156502,0,31,2EA2C2AA-C76C-490B-8E91-DDE68EA57397
Rubim,MG,3156601,0,31,EE20A043-DB2B-40CA-9EE1-15636A00CCF0
Sabará,MG,3156700,0,31,1A88E501-DA40-450D-8B0C-B8C968181368
Sabinópolis,MG,3156809,0,31,211B8F6F-629E-4E52-AAE3-C5657E23C6DB
Sacramento,MG,3156908,0,31,D9A141A8-8A3D-40DC-8F70-251DA1CA11B9
Salinas,MG,3157005,0,31,4C8A3019-623E-4680-B573-1AD8068C1471
Salto da Divisa,MG,3157104,0,31,7A36DD8C-7FC9-48F7-93C1-84420F5962EC
Santa Bárbara,MG,3157203,0,31,C8646850-C161-4117-B16F-50221508BF6D
Santa Bárbara do Leste,MG,3157252,0,31,D559F89E-D684-48DA-8B57-B210FE3E296B
Santa Bárbara do Monte Verde,MG,3157278,0,31,81851817-876D-4162-812D-45BB3A0A4627
Santa Bárbara do Tugúrio,MG,3157302,0,31,9F8836AF-D67B-488B-ABB0-1099FDB100FD
Santa Cruz de Minas,MG,3157336,0,31,99577E22-76BA-419C-8FBD-941FF614541C
Santa Cruz de Salinas,MG,3157377,0,31,F89419F2-99F2-44ED-8DC3-0F97436A7B06
Santa Cruz do Escalvado,MG,3157401,0,31,D2206FE7-BF2C-4831-9770-FB16B8213531
Santa Efigênia de Minas,MG,3157500,0,31,7A94AFD8-4ACD-41B6-9B25-5C5C67F1DAE7
Santa Fé de Minas,MG,3157609,0,31,2977E36A-FCE4-4938-A43E-0876AB44C941
Santa Helena de Minas,MG,3157658,0,31,155BC68F-CC6E-483F-881C-98847B912627
Santa Juliana,MG,3157708,0,31,D2231354-EE11-472B-A559-EB1A7C4CF585
Santa Luzia,MG,3157807,0,31,C47A4875-329A-4F25-AC96-DDC9B66AC40D
Santa Margarida,MG,3157906,0,31,45FED42F-F217-462E-BC5B-B9CD9ED56FCD
Santa Maria de Itabira,MG,3158003,0,31,189FB50F-21B9-456D-878A-55395FD20F75
Santa Maria do Salto,MG,3158102,0,31,0A9FED2C-34EF-4A41-95A9-257D543D15F5
Santa Maria do Suaçuí,MG,3158201,0,31,2BF23068-AE94-4D24-AFDB-FEB3714BE396
Santana da Vargem,MG,3158300,0,31,FAD3FFE8-0E58-412B-916B-4DDECB5FAC76
Santana de Cataguases,MG,3158409,0,31,C16898FC-C1F8-4021-A87B-75BF44D3E2F6
Santana de Pirapama,MG,3158508,0,31,1F90A3DF-F98D-4BA4-AC5D-B6F08C6A2142
Santana do Deserto,MG,3158607,0,31,3BA919D8-DFA5-45A6-92C1-77778F1025E1
Santana do Garambéu,MG,3158706,0,31,562D01A3-5131-496C-9AD2-90AEDF4C2747
Santana do Jacaré,MG,3158805,0,31,4D93C8D2-3A8E-4F8C-B807-8349ECC97FE0
Santana do Manhuaçu,MG,3158904,0,31,F037C785-BA3D-44D5-9A5B-DCF082E0B793
Santana do Paraíso,MG,3158953,0,31,0A3A9CD3-EE82-4735-9E3F-8428993BE758
Santana do Riacho,MG,3159001,0,31,6BDB4CBE-311B-4227-82C3-37F26E5030DB
Santana dos Montes,MG,3159100,0,31,0518C1D3-E8D7-48D5-9D00-A90A18DC8A6B
Santa Rita de Caldas,MG,3159209,0,31,26F3AD65-DDD1-4D26-B9D4-916559830199
Santa Rita de Jacutinga,MG,3159308,0,31,0F62A4FC-EF06-470D-AEF3-5FCD814DC664
Santa Rita de Minas,MG,3159357,0,31,1F571C40-DB49-4337-AE95-EC2BF5049773
Santa Rita de Ibitipoca,MG,3159407,0,31,0BBE7AB4-9A7C-4BBC-9380-73D5140DC4FB
Santa Rita do Itueto,MG,3159506,0,31,9F6CBC73-5A00-42D7-BD32-8549DFDC06EE
Santa Rita do Sapucaí,MG,3159605,0,31,C46C331B-590E-45BC-8D61-E813DAB2EE01
Santa Rosa da Serra,MG,3159704,0,31,9B4AD8DC-1F3C-48A9-8852-99905F2973FA
Santa Vitória,MG,3159803,0,31,45E8C67C-6512-42EB-BDDC-7EFF9F2A61E5
Santo Antônio do Amparo,MG,3159902,0,31,759E6466-FAC2-4DDF-B207-AD7979BC8C80
Santo Antônio do Aventureiro,MG,3160009,0,31,9BF66598-3978-4750-8526-B71E8D7A8CB2
Santo Antônio do Grama,MG,3160108,0,31,3DBD9531-F447-468F-AFAE-37A3295031C4
Santo Antônio do Itambé,MG,3160207,0,31,BBD184FC-E680-4023-8244-2BEF6FE0369F
Santo Antônio do Jacinto,MG,3160306,0,31,F7813CB9-65F1-4D6E-9AEB-BCDE6F5F68F3
Santo Antônio do Monte,MG,3160405,0,31,123943D1-BCBC-4533-BA94-8D44F5270F5A
Santo Antônio do Retiro,MG,3160454,0,31,295A69D1-B953-46BB-B7F4-760C0E44EC8B
Santo Antônio do Rio Abaixo,MG,3160504,0,31,005CBCBF-04F4-4D85-93E4-16D96DB3D7CD
Santo Hipólito,MG,3160603,0,31,47414B64-3C5D-484B-BDD6-A24113831D69
Santos Dumont,MG,3160702,0,31,8331C323-C212-4C66-A3F2-AE2BEBC75750
São Bento Abade,MG,3160801,0,31,88077B8F-0458-4743-82F5-8C36BBD494F5
São Brás do Suaçuí,MG,3160900,0,31,67ADAFB3-9415-4A1C-A66E-AFF92C16E9BE
São Domingos das Dores,MG,3160959,0,31,2BF2E11C-7955-4722-9DC2-BD4C6B0DCC7F
São Domingos do Prata,MG,3161007,0,31,698762FC-287B-43A9-A422-99473C9D2899
São Félix de Minas,MG,3161056,0,31,1D0D9DAC-BDFB-41FA-ACC8-D258C0063FB2
São Francisco,MG,3161106,0,31,632C863D-F5A3-4A35-811B-841C8367D6FA
São Francisco de Paula,MG,3161205,0,31,D5F47B53-5F5D-4851-8443-8575E9BB6485
São Francisco de Sales,MG,3161304,0,31,65BE3D9D-655F-4AF9-BAFE-5B71A31226D7
São Francisco do Glória,MG,3161403,0,31,4FBC298F-AD83-4A7D-8409-977F5587A75C
São Geraldo,MG,3161502,0,31,5B8A90F8-DE11-47AD-96EC-BEFDD82BF80D
São Geraldo da Piedade,MG,3161601,0,31,D6682D37-6FCC-4159-BF4C-CA484615E3A7
São Geraldo do Baixio,MG,3161650,0,31,0E867DBB-2860-4C60-8E08-A376223E67E9
São Gonçalo do Abaeté,MG,3161700,0,31,F3BAFEA6-6138-4218-9A8A-3EB17F1837EC
São Gonçalo do Pará,MG,3161809,0,31,178E19C3-9514-4475-9CCF-377F8B15A8D7
São Gonçalo do Rio Abaixo,MG,3161908,0,31,A862D002-2442-499F-9776-70CB2754E605
São Gonçalo do Sapucaí,MG,3162005,0,31,96AE9E78-B976-48E3-865E-B08443D8F31C
São Gotardo,MG,3162104,0,31,DD4A300C-28CE-4960-950A-6DBE54C747DE
São João Batista do Glória,MG,3162203,0,31,DEF69780-F997-4779-B0C9-EA98DA01E17C
São João da Lagoa,MG,3162252,0,31,CF1F42C7-8651-40F5-BCE8-6B2638E64093
São João da Mata,MG,3162302,0,31,2775E485-A62E-476A-8CEC-EE818BF1285F
São João da Ponte,MG,3162401,0,31,947A6E08-1EDA-4589-BA01-3F051928A4A6
São João das Missões,MG,3162450,0,31,C68E56BE-3D4C-4CF5-A4A2-72F9E971D703
São João del Rei,MG,3162500,0,31,4866A3B7-243D-4249-9C6D-DC809D8B16FC
São João do Manhuaçu,MG,3162559,0,31,042C8E69-D339-49E5-8653-61CF876E1FEE
São João do Manteninha,MG,3162575,0,31,420852B6-9768-480C-BB27-51D38A883736
São João do Oriente,MG,3162609,0,31,A27E4557-B01F-4B72-A4E2-37C1C65F597F
São João do Pacuí,MG,3162658,0,31,FAD27EB9-E2B5-40FB-B15B-5CDF9DB56C4E
São João do Paraíso,MG,3162708,0,31,570F3C86-0C64-4BC0-85E6-178072E966D5
São João Evangelista,MG,3162807,0,31,9EE944C6-0DC0-44F7-BF35-9B3280B98D90
São João Nepomuceno,MG,3162906,0,31,A90E2F3D-D0BF-4BF2-A482-421C9E05B913
São Joaquim de Bicas,MG,3162922,0,31,82BEE2AB-2BD7-4107-BFD2-2DC266EBBAD4
São José da Barra,MG,3162948,0,31,465F653B-8F73-4B05-9B03-21483E55BE69
São José da Lapa,MG,3162955,0,31,42AB03E9-7857-4DA3-A295-B8879CE32C7B
São José da Safira,MG,3163003,0,31,B2D97EFE-3F0C-4A64-AADE-F10FD06CDA70
São José da Varginha,MG,3163102,0,31,AED71A20-EE73-47F4-859C-CE0FC18C7A0C
São José do Alegre,MG,3163201,0,31,4A5EFD03-E912-4E8D-B990-B10C85147C4A
São José do Divino,MG,3163300,0,31,A0E7C205-5906-46B5-9596-55822E835999
São José do Goiabal,MG,3163409,0,31,586A2B50-4E72-43B2-B19B-C4E05A44D7F5
São José do Jacuri,MG,3163508,0,31,8FC9645C-B043-4EB7-AA28-B8172DF8BBC7
São José do Mantimento,MG,3163607,0,31,D5938502-EAAB-4DB8-92A9-5BC1CB942495
São Lourenço,MG,3163706,0,31,86FD4950-4EB2-4504-85D8-28A5F35943C5
São Miguel do Anta,MG,3163805,0,31,FA06A03D-132B-4792-A2B3-DC17C09AEA91
São Pedro da União,MG,3163904,0,31,8938F8E9-2D0C-43E1-93A3-A55BA6D5B261
São Pedro dos Ferros,MG,3164001,0,31,78E89DE6-2589-4CA1-BDCB-D5A0E46F3553
São Pedro do Suaçuí,MG,3164100,0,31,2556FC18-AF22-4ADE-9757-6BB09DF10F2D
São Romão,MG,3164209,0,31,273F6D8E-830D-43F9-9A35-36E1D3CECBA2
São Roque de Minas,MG,3164308,0,31,04124907-3E54-48F2-A27D-1E73EC764D09
São Sebastião da Bela Vista,MG,3164407,0,31,EA6E0D02-8180-4BBF-B3C4-EE44298C3C2D
São Sebastião da Vargem Alegre,MG,3164431,0,31,EA8943D7-3EAC-4C92-83AB-F6F9EAD3E630
São Sebastião do Anta,MG,3164472,0,31,F0D02E36-F1A7-4EDA-9CC2-1D9CB54A308D
São Sebastião do Maranhão,MG,3164506,0,31,AE5FB71E-EE9A-42B8-91C2-3E425BC29141
São Sebastião do Oeste,MG,3164605,0,31,DFC4A70A-6E6A-4FD5-B78B-11EB9571EA2F
São Sebastião do Paraíso,MG,3164704,0,31,5C9DE1DD-5C07-4C6B-9C09-D182747B98E4
São Sebastião do Rio Preto,MG,3164803,0,31,840068B5-1957-4D3C-B55F-2CD7BE07F98A
São Sebastião do Rio Verde,MG,3164902,0,31,A992256A-CC83-4B9B-966B-6A516E663521
São Tiago,MG,3165008,0,31,DBF9C7A1-1D77-484A-A65C-89A40C5DFF79
São Tomás de Aquino,MG,3165107,0,31,039D98AD-51FE-4B31-BEF6-A870CE6C5FFA
São Thomé das Letras,MG,3165206,0,31,4CC87F2A-5544-4BE0-81BC-8631C3A29EF7
São Vicente de Minas,MG,3165305,0,31,E7352AB0-AAE5-48FF-8588-236D2AB4F626
Sapucaí-Mirim,MG,3165404,0,31,013A7139-126A-40A3-B2B5-A58A8B82D104
Sardoá,MG,3165503,0,31,C6E99820-071B-41C8-9532-39AEE3EF8E63
Sarzedo,MG,3165537,0,31,2B1C5052-C166-420D-A5E3-90115E7E7BA2
Setubinha,MG,3165552,0,31,FE22F6F3-D73C-4C38-BE19-B638F3B5C834
Sem-Peixe,MG,3165560,0,31,6EB2499E-402F-49BA-A3F2-43B146E614ED
Senador Amaral,MG,3165578,0,31,39D72CBA-4875-43B2-BA3F-C53E901C2666
Senador Cortes,MG,3165602,0,31,E0BE6EB8-F8DC-44DA-B56C-7CBF688107C2
Senador Firmino,MG,3165701,0,31,85406D44-5337-4BD5-BA2F-92408EF0F23B
Senador José Bento,MG,3165800,0,31,BF16D0A8-E7A1-4E0A-9F4D-FFEB2BDB409A
Senador Modestino Gonçalves,MG,3165909,0,31,205C4EFF-04E5-4E6E-8819-18C9F2250E66
Senhora de Oliveira,MG,3166006,0,31,F3C0C60B-B6B7-407A-A3DC-E73FB5FD7CC5
Senhora do Porto,MG,3166105,0,31,1C7170C6-DC54-47C5-99A7-75EDE6155833
Senhora dos Remédios,MG,3166204,0,31,353D1C50-59A4-4D83-A9D6-204954FEA6DC
Sericita,MG,3166303,0,31,E11B5539-E9FC-411B-B946-0B970322DC6C
Seritinga,MG,3166402,0,31,862F3511-491A-4E24-B519-B0ED5190173D
Serra Azul de Minas,MG,3166501,0,31,F78EB0C0-3915-412F-9D0B-577EF50610BD
Serra da Saudade,MG,3166600,0,31,5A4B4953-B96D-4ECD-AA55-6DCF8C60BAD4
Serra dos Aimorés,MG,3166709,0,31,DE492354-2B7A-48F6-993D-073321BBCBB4
Serra do Salitre,MG,3166808,0,31,ED58CAF6-02FA-40D6-84D5-DAE8E7C866FB
Serrania,MG,3166907,0,31,7CC9BBD5-4FE8-4C31-9C06-81D702969CB0
Serranópolis de Minas,MG,3166956,0,31,A62A6CE0-357F-4D12-AD4F-B1F40823168C
Serranos,MG,3167004,0,31,1D442767-7F2C-49D6-8735-9212EA003775
Serro,MG,3167103,0,31,5A9AFD7B-E105-4D01-A08D-FAA71DFD1F83
Sete Lagoas,MG,3167202,0,31,64A1C5D5-B5D5-4D78-BDC6-FF9C0C131302
Silveirânia,MG,3167301,0,31,4A235405-3617-402A-97CD-634527132A24
Silvianópolis,MG,3167400,0,31,7ED2626E-436A-4773-BF67-4656FC3DA4EC
Simão Pereira,MG,3167509,0,31,CB1C9B82-1CC4-46D1-B0E8-3C3DD91251C7
Simonésia,MG,3167608,0,31,80E35BDB-8634-4ED4-B02F-44A3B218A95F
Sobrália,MG,3167707,0,31,6C72A767-0C6C-4176-AA54-EC0CBF0D528E
Soledade de Minas,MG,3167806,0,31,43484092-48E4-4EE0-9799-4BA4445166EB
Tabuleiro,MG,3167905,0,31,48FF33DD-4AB0-4C1C-AB3B-8B3144FAAFE0
